sale,10.00,0,15085 
sale,10.00,0,15087 
sale,10.00,0,15088 
sale,10.00,0,15094 
sale,10.00,0,15104 
sale,10.00,0,15105 
sale,10.00,0,15110 
sale,10.00,0,15113 
sale,10.00,0,15114 
sale,10.00,0,15115 
sale,10.00,0,15117 
sale,10.00,0,15118 
sale,10.00,0,15119 
sale,10.00,0,15120 
sale,10.00,0,15121 
sale,10.00,0,15122 
sale,10.00,0,15123 
sale,10.00,0,15158 
sale,10.00,0,15159 
sale,10.00,0,15161 
sale,10.00,0,15164 
sale,10.00,0,15165 
sale,10.00,0,15166 
sale,10.00,0,15167 
sale,10.00,0,15168 
sale,10.00,0,15169 
sale,19.00,1006,15173 
sale,19.00,0,15179 
sale,19.00,0,15181 
sale,19.00,1195,15182 
sale,19.00,0,15189 
sale,19.00,1461,15190 
sale,19.00,1567,15193 
sale,19.00,0,15194 
sale,19.00,0,15195 
sale,19.00,2722,15214 
sale,19.00,2727,15215 
sale,19.00,2750,15216 
sale,19.00,2763,15218 
sale,19.00,2794,15220 
sale,19.00,2796,15221 
sale,19.00,3320,15227 
sale,19.00,3364,15229 
sale,19.00,0,15233 
sale,19.00,3798,15243 
sale,19.00,3907,15247 
sale,19.00,4032,15251 
sale,19.00,4126,15253 
sale,19.00,4472,15261 
sale,19.00,4742,15264 
sale,19.00,0,15265 
sale,19.00,4920,15267 
sale,19.00,4962,15270 
sale,19.00,5059,15276 
sale,19.00,5346,15278 
sale,19.00,5463,15282 
sale,19.00,5527,15285 
sale,19.00,5582,15287 
sale,19.00,5681,15290 
sale,19.00,5684,15291 
sale,19.00,5738,15293 
sale,19.00,5944,15301 
sale,19.00,6036,15304 
sale,19.00,6371,15310 
sale,19.00,6376,15311 
sale,19.00,6559,15316 
sale,19.00,0,15317 
sale,19.00,6809,15325 
sale,19.00,7195,15336 
sale,19.00,7248,15337 
sale,19.00,7277,15340 
sale,19.00,7362,15342 
sale,19.00,7462,15343 
sale,19.00,7485,15345 
sale,19.00,7654,15349 
sale,19.00,7665,15351 
sale,19.00,7712,15353 
sale,19.00,7871,15355 
sale,19.00,8267,15362 
sale,19.00,8434,15370 
sale,19.00,8450,15371 
sale,19.00,8498,15373 
sale,19.00,8502,15374 
sale,19.00,8523,15376 
sale,19.00,8615,15379 
sale,19.00,0,15380 
sale,19.00,8679,15384 
sale,19.00,8686,15386 
sale,19.00,8796,15389 
sale,19.00,8814,15390 
sale,19.00,8816,15391 
sale,19.00,0,15393 
sale,19.00,0,15394 
sale,19.00,9100,15401 
sale,19.00,9135,15403 
sale,19.00,9158,15406 
sale,19.00,0,15412 
sale,19.00,0,15417 
sale,19.00,9640,15418 
sale,19.00,9705,15421 
sale,19.00,0,15423 
sale,19.00,9727,15424 
sale,19.00,10047,15433 
sale,19.00,10134,15437 
sale,19.00,10194,15439 
sale,19.00,10408,15446 
sale,19.00,10532,15450 
sale,19.00,10747,15455 
sale,19.00,10826,15463 
sale,19.00,11094,15471 
sale,19.00,11175,15474 
sale,19.00,11221,15475 
sale,19.00,11631,15484 
sale,19.00,11752,15489 
sale,19.00,12315,15505 
sale,19.00,12537,15508 
sale,19.00,0,15512 
sale,19.00,12716,15513 
sale,19.00,12849,15516 
sale,19.00,12926,15518 
sale,19.00,12941,15522 
sale,19.00,12953,15523 
sale,19.00,13227,15530 
sale,19.00,13373,15535 
sale,19.00,13671,15546 
sale,19.00,13965,15552 
sale,19.00,14310,15564 
sale,19.00,14468,15567 
sale,19.00,14617,15571 
sale,19.00,14618,15572 
sale,19.00,14679,15576 
sale,19.00,14799,15577 
sale,19.00,14875,15579 
sale,19.00,15275,15590 
sale,19.00,15347,15593 
sale,19.00,15350,15594 
sale,19.00,15689,15599 
sale,19.00,15808,15603 
sale,19.00,15867,15605 
sale,19.00,15912,15608 
sale,19.00,16053,15611 
sale,19.00,16492,15617 
sale,19.00,16551,15621 
sale,19.00,16572,15624 
sale,19.00,16874,15630 
sale,19.00,17082,15639 
sale,19.00,17346,15646 
sale,19.00,18210,15667 
sale,19.00,18397,15669 
sale,19.00,18718,15677 
sale,19.00,18732,15678 
sale,19.00,18798,15681 
sale,19.00,0,15687 
sale,19.00,19367,15690 
sale,19.00,19372,15692 
sale,19.00,0,15696 
sale,19.00,0,15697 
sale,19.00,19700,15704 
sale,19.00,0,15711 
sale,19.00,20071,15719 
sale,19.00,20276,15721 
sale,19.00,20278,15722 
sale,19.00,0,15723 
sale,19.00,20477,15728 
sale,19.00,20646,15733 
sale,19.00,20820,15736 
sale,19.00,20938,15739 
sale,19.00,21006,15740 
sale,19.00,21083,15744 
sale,19.00,21777,15755 
sale,19.00,21812,15756 
sale,19.00,22194,15765 
sale,19.00,22376,15768 
sale,19.00,22515,15774 
sale,19.00,22560,15776 
sale,19.00,22573,15778 
sale,19.00,23006,15789 
sale,19.00,23216,15794 
sale,19.00,23228,15795 
sale,19.00,23293,15796 
sale,19.00,23336,15798 
sale,19.00,23427,15801 
sale,19.00,23440,15803 
sale,19.00,23521,15807 
sale,19.00,23548,15808 
sale,19.00,23602,15809 
sale,19.00,23709,15811 
sale,19.00,23758,15812 
sale,19.00,23819,15814 
sale,19.00,23850,15815 
sale,19.00,23908,15818 
sale,19.00,23932,15819 
sale,19.00,23948,15820 
sale,19.00,0,15822 
sale,19.00,0,15832 
sale,19.00,24465,15837 
sale,19.00,0,15851 
sale,19.00,25099,15854 
sale,19.00,25130,15856 
sale,19.00,0,15863 
sale,19.00,25521,15867 
sale,19.00,25623,15869 
sale,19.00,0,15874 
sale,19.00,25824,15875 
sale,19.00,25867,15877 
sale,19.00,0,15881 
sale,19.00,26080,15884 
sale,19.00,26293,15888 
sale,19.00,26593,15900 
sale,19.00,26773,15906 
sale,19.00,26972,15907 
sale,19.00,27232,15914 
sale,19.00,27270,15918 
sale,19.00,27485,15922 
sale,19.00,27523,15925 
sale,19.00,27614,15927 
sale,19.00,0,15931 
sale,19.00,27844,15932 
sale,19.00,0,15935 
sale,19.00,28061,15939 
sale,19.00,0,15948 
sale,19.00,28555,15950 
sale,19.00,28750,15954 
sale,19.00,0,15967 
sale,19.00,29230,15968 
sale,19.00,29325,15969 
sale,19.00,29513,15972 
sale,19.00,29743,15977 
sale,19.00,30115,15985 
sale,19.00,30209,15986 
sale,19.00,30380,15988 
sale,19.00,30381,15989 
sale,19.00,30498,15990 
sale,19.00,30499,15991 
sale,19.00,30525,15993 
sale,19.00,30745,15996 
sale,19.00,30772,15998 
sale,19.00,0,16004 
sale,19.00,31049,16007 
sale,19.00,31220,16013 
sale,19.00,31357,16017 
sale,19.00,31389,16018 
sale,19.00,31404,16020 
sale,19.00,0,16024 
sale,19.00,31671,16025 
sale,19.00,31791,16028 
sale,19.00,0,16032 
sale,19.00,0,16033 
sale,19.00,32288,16040 
sale,19.00,32339,16045 
sale,19.00,32400,16047 
sale,19.00,32403,16048 
sale,19.00,0,16052 
sale,19.00,32858,16054 
sale,19.00,32888,16055 
sale,19.00,32937,16057 
sale,19.00,32991,16059 
sale,19.00,33054,16062 
sale,19.00,33063,16063 
sale,19.00,33110,16065 
sale,19.00,33168,16066 
sale,19.00,33336,16068 
sale,19.00,33627,16074 
sale,19.00,33874,16080 
sale,19.00,33883,16081 
sale,19.00,46082,16084 
sale,19.00,46130,16085 
sale,19.00,46257,16091 
sale,19.00,46265,16093 
sale,19.00,46318,16096 
sale,19.00,0,16097 
sale,19.00,46424,16100 
sale,19.00,46443,16101 
sale,19.00,46449,16103 
sale,19.00,46518,16106 
sale,19.00,46544,16108 
sale,19.00,46572,16114 
sale,19.00,46636,16117 
sale,19.00,46653,16121 
sale,19.00,46656,16122 
sale,19.00,46687,16123 
sale,19.00,0,16124 
sale,19.00,46731,16129 
sale,19.00,46833,16136 
sale,19.00,46838,16137 
sale,19.00,46851,16138 
sale,19.00,46883,16140 
sale,19.00,46885,16141 
sale,19.00,0,16147 
sale,19.00,46985,16149 
sale,19.00,46986,16150 
sale,19.00,47013,16153 
sale,19.00,47034,16155 
sale,19.00,0,16158 
sale,19.00,47064,16160 
sale,19.00,0,16163 
sale,19.00,0,16164 
sale,19.00,47128,16165 
sale,19.00,47135,16166 
sale,19.00,47148,16167 
sale,19.00,47149,16168 
sale,19.00,47161,16170 
sale,19.00,47166,16171 
sale,19.00,47186,16172 
sale,19.00,47247,16175 
sale,19.00,0,16176 
sale,19.00,47267,16178 
sale,19.00,47316,16182 
sale,19.00,47325,16184 
sale,19.00,47326,16185 
sale,19.00,47412,16188 
sale,19.00,47413,16189 
sale,19.00,0,16190 
sale,19.00,0,16194 
sale,19.00,0,16195 
sale,19.00,47509,16198 
sale,19.00,0,16203 
sale,19.00,0,16207 
sale,19.00,0,16208 
sale,19.00,47722,16215 
sale,19.00,0,16216 
sale,19.00,47799,16223 
sale,19.00,0,16229 
sale,19.00,0,16230 
sale,19.00,47945,16236 
sale,19.00,47991,16241 
sale,19.00,48018,16243 
sale,19.00,48049,16245 
sale,19.00,48051,16246 
sale,19.00,48059,16249 
sale,19.00,0,16252 
sale,19.00,48130,16254 
sale,19.00,48135,16256 
sale,19.00,48156,16261 
sale,19.00,48168,16262 
sale,19.00,48203,16266 
sale,19.00,48209,16267 
sale,19.00,0,16271 
sale,19.00,0,16275 
sale,19.00,48534,16277 
sale,19.00,48558,16278 
sale,19.00,48571,16279 
sale,19.00,0,16282 
sale,19.00,48611,16284 
sale,19.00,48634,16285 
sale,19.00,48758,16288 
sale,19.00,48785,16289 
sale,19.00,48797,16290 
sale,19.00,48823,16296 
sale,19.00,48831,16298 
sale,19.00,0,16299 
sale,19.00,48843,16301 
sale,19.00,48847,16302 
sale,19.00,48852,16303 
sale,19.00,48905,16306 
sale,19.00,48924,16308 
sale,19.00,0,16309 
sale,19.00,48990,16314 
sale,19.00,49037,16317 
sale,19.00,49041,16318 
sale,19.00,49047,16320 
sale,19.00,49048,16321 
sale,19.00,49053,16322 
sale,19.00,49072,16325 
sale,19.00,49074,16326 
sale,19.00,49076,16327 
sale,19.00,49101,16329 
sale,19.00,49135,16330 
sale,19.00,0,16339 
sale,19.00,49259,16341 
sale,19.00,49306,16348 
sale,19.00,49315,16349 
sale,19.00,49320,16350 
sale,19.00,49342,16356 
sale,19.00,49371,16360 
sale,19.00,49417,16365 
sale,19.00,49444,16369 
sale,19.00,49452,16372 
sale,19.00,49472,16374 
sale,19.00,49489,16375 
sale,19.00,0,16377 
sale,19.00,49591,16393 
sale,19.00,49610,16398 
sale,19.00,0,16401 
sale,19.00,49663,16404 
sale,19.00,49665,16405 
sale,19.00,49696,16407 
sale,19.00,49739,16413 
sale,19.00,49771,16418 
sale,19.00,49827,16424 
sale,19.00,49838,16426 
sale,19.00,0,16427 
sale,19.00,0,16432 
sale,19.00,49916,16434 
sale,19.00,49918,16436 
sale,19.00,49940,16438 
sale,19.00,0,16440 
sale,19.00,0,16442 
sale,19.00,50027,16448 
sale,19.00,50037,16450 
sale,19.00,50047,16451 
sale,19.00,50080,16457 
sale,19.00,50081,16458 
sale,19.00,50159,16465 
sale,19.00,50160,16466 
sale,19.00,50168,16467 
sale,19.00,50184,16470 
sale,19.00,0,16472 
sale,19.00,50226,16474 
sale,19.00,50236,16476 
sale,19.00,50294,16480 
sale,19.00,0,16481 
sale,19.00,50332,16483 
sale,19.00,50333,16484 
sale,19.00,50337,16486 
sale,19.00,50376,16491 
sale,19.00,50412,16494 
sale,19.00,50442,16498 
sale,19.00,50494,16500 
sale,19.00,50529,16504 
sale,19.00,50549,16507 
sale,19.00,50662,16517 
sale,19.00,50686,16518 
sale,19.00,50740,16521 
sale,19.00,50746,16522 
sale,19.00,50791,16528 
sale,19.00,0,16529 
sale,19.00,50806,16531 
sale,19.00,50827,16532 
sale,19.00,50874,16537 
sale,19.00,50956,16538 
sale,19.00,50969,16539 
sale,19.00,0,16541 
sale,19.00,51388,16548 
sale,19.00,51469,16552 
sale,19.00,56224,16554 
sale,19.00,56236,16558 
sale,19.00,56243,16559 
sale,19.00,56253,16560 
sale,19.00,56292,16564 
sale,19.00,56300,16565 
sale,19.00,56301,16566 
sale,19.00,56308,16569 
sale,19.00,56309,16570 
sale,19.00,56326,16573 
sale,19.00,56334,16576 
sale,19.00,56349,16578 
sale,19.00,56363,16579 
sale,19.00,56370,16580 
sale,19.00,0,16581 
sale,19.00,56387,16584 
sale,19.00,0,16585 
sale,19.00,56401,16586 
sale,19.00,56402,16587 
sale,19.00,0,16591 
sale,19.00,0,16592 
sale,19.00,0,16597 
sale,19.00,56493,16600 
sale,19.00,56497,16601 
sale,19.00,56510,16602 
sale,19.00,56519,16605 
sale,19.00,56521,16606 
sale,19.00,56526,16607 
sale,19.00,56537,16609 
sale,19.00,56584,16619 
sale,19.00,56589,16620 
sale,19.00,56592,16621 
sale,19.00,56593,16622 
sale,19.00,56603,16624 
sale,19.00,56627,16627 
sale,19.00,56628,16628 
sale,19.00,56636,16632 
sale,19.00,56653,16638 
sale,19.00,56655,16639 
sale,19.00,56673,16643 
sale,19.00,56694,16648 
sale,19.00,56696,16649 
sale,19.00,56698,16650 
sale,19.00,56719,16654 
sale,19.00,56723,16655 
sale,19.00,56759,16658 
sale,19.00,56794,16668 
sale,19.00,56795,16669 
sale,19.00,0,16674 
sale,19.00,56849,16675 
sale,19.00,56853,16677 
sale,19.00,56875,16685 
sale,19.00,0,16686 
sale,19.00,56915,16698 
sale,19.00,56926,16700 
sale,19.00,56936,16703 
sale,19.00,56977,16709 
sale,19.00,56978,16710 
sale,19.00,56988,16712 
sale,19.00,56995,16713 
sale,19.00,57027,16718 
sale,19.00,57029,16719 
sale,19.00,57037,16720 
sale,19.00,57039,16722 
sale,19.00,57055,16723 
sale,19.00,57057,16724 
sale,19.00,0,16728 
sale,19.00,57101,16731 
sale,19.00,57105,16734 
sale,19.00,57117,16735 
sale,19.00,57141,16739 
sale,19.00,57146,16740 
sale,19.00,57153,16744 
sale,19.00,57157,16745 
sale,19.00,57192,16748 
sale,19.00,57230,16749 
sale,19.00,57242,16752 
sale,19.00,57243,16753 
sale,19.00,57246,16754 
sale,19.00,57284,16759 
sale,19.00,57292,16761 
sale,19.00,57314,16763 
sale,19.00,57318,16764 
sale,19.00,57363,16765 
sale,19.00,57385,16766 
sale,19.00,57397,16767 
sale,19.00,0,16768 
sale,19.00,57418,16770 
sale,19.00,57474,16776 
sale,19.00,57492,16777 
sale,19.00,0,16784 
sale,19.00,57545,16786 
sale,19.00,57586,16788 
sale,19.00,57624,16789 
sale,19.00,0,16793 
sale,19.00,0,16796 
sale,19.00,57700,16802 
sale,19.00,57719,16807 
sale,19.00,57747,16810 
sale,19.00,57772,16815 
sale,19.00,57782,16816 
sale,19.00,57861,16819 
sale,19.00,57879,16822 
sale,19.00,57882,16823 
sale,19.00,57919,16826 
sale,19.00,58015,16831 
sale,19.00,58037,16837 
sale,19.00,58052,16843 
sale,19.00,58075,16846 
sale,19.00,58089,16848 
sale,19.00,58121,16853 
sale,19.00,58122,16854 
sale,19.00,58152,16860 
sale,19.00,58204,16870 
sale,19.00,58232,16875 
sale,19.00,0,16916 
sale,19.00,0,16940 
sale,19.00,0,16993 
sale,19.00,58893,17002 
sale,19.00,0,17078 
sale,19.00,0,17159 
sale,19.00,0,17221 
sale,10.00,0,17238 
sale,10.00,0,17239 
sale,10.00,0,17241 
sale,10.00,0,17244 
sale,10.00,54563,17245 
sale,19.00,48929,17248 
sale,10.00,0,17249 
sale,10.00,53951,17250 
sale,10.00,0,17251 
sale,10.00,54033,17252 
sale,10.00,0,17253 
sale,10.00,55332,17254 
sale,10.00,0,17255 
sale,10.00,0,17256 
sale,10.00,55952,17257 
