"2939965664","1","Approved","0","","057225","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12458","","","","","","","","","","","","","","","","","","",""
"2939965713","1","Approved","Y","","031377","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12472","","","","","","","","","","","","","","","","","","",""
"2939965756","1","Approved","N","","053110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12484","","","","","","","","","","","","","","","","","","",""
"2939965795","1","Approved","R","","094402","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12489","","","","","","","","","","","","","","","","","","",""
"2939965853","1","Approved","Y","","000175","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12498","","","","","","","","","","","","","","","","","","",""
"2939965917","1","Approved","0","","093110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12504","","","","","","","","","","","","","","","","","","",""
"2939965955","1","Approved","Y","","133610","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12510","","","","","","","","","","","","","","","","","","",""
"2939965671","1","Approved","Y","","143919","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12527","","","","","","","","","","","","","","","","","","",""
"2939965718","1","Approved","0","","043110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12584","","","","","","","","","","","","","","","","","","",""
"2939965755","1","Approved","Y","","180543","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12657","","","","","","","","","","","","","","","","","","",""
"0","3","Duplicate transaction REFID:3051333088","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","12682","","","","","","","","","","","","","","","","","","",""
"2939965800","1","Approved","Y","","103616","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12688","","","","","","","","","","","","","","","","","","",""
"2939965850","1","Approved","Y","","602505","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12700","","","","","","","","","","","","","","","","","","",""
"2939965902","1","Approved","0","","173310","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12728","","","","","","","","","","","","","","","","","","",""
"2939965667","1","Approved","Y","","033110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12732","","","","","","","","","","","","","","","","","","",""
"2939965714","1","Approved","N","","143519","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12786","","","","","","","","","","","","","","","","","","",""
"2939965768","1","Approved","0","","43620P","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12799","","","","","","","","","","","","","","","","","","",""
"2939965803","1","Approved","Y","","161314","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12818","","","","","","","","","","","","","","","","","","",""
"2939965845","1","Approved","Y","","740337","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12835","","","","","","","","","","","","","","","","","","",""
"2939965899","1","Approved","Y","","03185R","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12840","","","","","","","","","","","","","","","","","","",""
"2939965924","1","Approved","0","","003110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12844","","","","","","","","","","","","","","","","","","",""
"2939965670","1","Approved","0","","143517","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12849","","","","","","","","","","","","","","","","","","",""
"2939965726","1","Approved","Y","","173213","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12854","","","","","","","","","","","","","","","","","","",""
"2939965770","1","Approved","Y","","003753","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12855","","","","","","","","","","","","","","","","","","",""
"2939965802","1","Approved","N","","988008","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12857","","","","","","","","","","","","","","","","","","",""
"2939965851","1","Approved","N","","073108","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12863","","","","","","","","","","","","","","","","","","",""
"2939965893","1","Approved","Y","","571262","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12867","","","","","","","","","","","","","","","","","","",""
"2939965926","1","Approved","Y","","003110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12878","","","","","","","","","","","","","","","","","","",""
"2939965665","1","Approved","0","","018146","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12910","","","","","","","","","","","","","","","","","","",""
"2939965706","1","Approved","Y","","826011","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12912","","","","","","","","","","","","","","","","","","",""
"2939965758","1","Approved","0","","826933","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12921","","","","","","","","","","","","","","","","","","",""
"2939965797","1","Approved","Y","","169510","14.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12952","","","","","","","","","","","","","","","","","","",""
"2939965846","1","Approved","0","","03241C","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12957","","","","","","","","","","","","","","","","","","",""
"2939965891","1","Approved","Y","","03318Z","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12959","","","","","","","","","","","","","","","","","","",""
"2939965922","1","Approved","0","","03316Z","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12974","","","","","","","","","","","","","","","","","","",""
"2939965668","1","Approved","Y","","182857","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12978","","","","","","","","","","","","","","","","","","",""
"2939965722","1","Approved","Y","","100214","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12982","","","","","","","","","","","","","","","","","","",""
"2939965769","1","Approved","0","","143211","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","12989","","","","","","","","","","","","","","","","","","",""
"2939965801","1","Approved","N","","073110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13033","","","","","","","","","","","","","","","","","","",""
"2939965852","1","Approved","Y","","03247C","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13057","","","","","","","","","","","","","","","","","","",""
"2939965895","1","Approved","N","","163813","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13093","","","","","","","","","","","","","","","","","","",""
"2939965927","1","Approved","0","","003110","19.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13099","","","","","","","","","","","","","","","","","","",""
"2939965659","1","Approved","Y","","173119","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13113","","","","","","","","","","","","","","","","","","",""
"0","3","Duplicate transaction REFID:3051333086","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","13114","","","","","","","","","","","","","","","","","","",""
"0","3","The lname field is required REFID:3051333087","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","13123","","","","","","","","","","","","","","","","","","",""
"2939965736","1","Approved","Y","","448934","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13133","","","","","","","","","","","","","","","","","","",""
"2939965774","1","Approved","0","","063110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13154","","","","","","","","","","","","","","","","","","",""
"2939965818","1","Approved","0","","001294","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13158","","","","","","","","","","","","","","","","","","",""
"2939965855","1","Approved","Y","","570085","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13185","","","","","","","","","","","","","","","","","","",""
"2939965663","1","Approved","N","","033110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13202","","","","","","","","","","","","","","","","","","",""
"2939965724","1","Approved","Y","","381099","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13231","","","","","","","","","","","","","","","","","","",""
"2939965780","1","Approved","Y","","063110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13241","","","","","","","","","","","","","","","","","","",""
"2939965827","1","Approved","N","","205282","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13259","","","","","","","","","","","","","","","","","","",""
"0","3","Duplicate transaction REFID:3051333092","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","13261","","","","","","","","","","","","","","","","","","",""
"2939965872","1","Approved","Z","","143162","19.99","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13273","","","","","","","","","","","","","","","","","","",""
"2939965920","2","Invalid card number","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","220","burbankpalm","creditcard","13290","","","","","","","","","","","","","","","","","","",""
"2939965658","1","Approved","0","","163013","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13320","","","","","","","","","","","","","","","","","","",""
"2939965708","1","Approved","Y","","043110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13322","","","","","","","","","","","","","","","","","","",""
"2939965757","1","Approved","Y","","825320","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13355","","","","","","","","","","","","","","","","","","",""
"0","3","Duplicate transaction REFID:3051333089","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","13356","","","","","","","","","","","","","","","","","","",""
"2939965817","1","Approved","0","","163716","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13387","","","","","","","","","","","","","","","","","","",""
"2939965857","1","Approved","Z","","281352","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13410","","","","","","","","","","","","","","","","","","",""
"2939965937","2","Insufficient funds","Z","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","13423","","","","","","","","","","","","","","","","","","",""
"2939965660","2","Insufficient funds","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","13431","","","","","","","","","","","","","","","","","","",""
"2939965709","1","Approved","Y","","379014","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13464","","","","","","","","","","","","","","","","","","",""
"2939965776","1","Approved","0","","153013","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13466","","","","","","","","","","","","","","","","","","",""
"0","3","Invalid Customer Vault ID specified REFID:3051333091","","","","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","13517","","","","","","","","","","","","","","","","","","",""
"2939965820","1","Approved","Y","","000101","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13536","","","","","","","","","","","","","","","","","","",""
"2939965876","1","Approved","Y","","931461","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13539","","","","","","","","","","","","","","","","","","",""
"2939965912","1","Approved","Z","","068403","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13545","","","","","","","","","","","","","","","","","","",""
"2939965657","2","Insufficient funds","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","13564","","","","","","","","","","","","","","","","","","",""
"2939965720","1","Approved","N","","043110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13567","","","","","","","","","","","","","","","","","","",""
"2939965751","1","Approved","Z","","449477","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13569","","","","","","","","","","","","","","","","","","",""
"2939965787","1","Approved","Y","","826950","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13586","","","","","","","","","","","","","","","","","","",""
"2939965843","1","Approved","N","","173216","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13600","","","","","","","","","","","","","","","","","","",""
"2939965894","1","Approved","N","","414181","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13614","","","","","","","","","","","","","","","","","","",""
"2939965945","1","Approved","0","","032482","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13631","","","","","","","","","","","","","","","","","","",""
"2939965662","1","Approved","0","","H94180","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13636","","","","","","","","","","","","","","","","","","",""
"2939965721","1","Approved","N","","03165B","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13671","","","","","","","","","","","","","","","","","","",""
"2939965767","1","Approved","A","","725464","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13760","","","","","","","","","","","","","","","","","","",""
"2939965821","1","Approved","0","","915323","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13762","","","","","","","","","","","","","","","","","","",""
"2939965863","1","Approved","Y","","143215","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13797","","","","","","","","","","","","","","","","","","",""
"2939965908","1","Approved","0","","90350P","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13804","","","","","","","","","","","","","","","","","","",""
"2939965946","1","Approved","Y","","977421","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13810","","","","","","","","","","","","","","","","","","",""
"2939965661","1","Approved","0","","033110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13812","","","","","","","","","","","","","","","","","","",""
"2939965727","1","Approved","Y","","133319","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13846","","","","","","","","","","","","","","","","","","",""
"2939965777","1","Approved","Y","","073106","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13886","","","","","","","","","","","","","","","","","","",""
"2939965811","1","Approved","Z","","03193B","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13899","","","","","","","","","","","","","","","","","","",""
"2939965856","2","Insufficient funds","Y","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","13904","","","","","","","","","","","","","","","","","","",""
"2939965909","1","Approved","Y","","418907","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13963","","","","","","","","","","","","","","","","","","",""
"2939965960","1","Approved","Y","","013110","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","13986","","","","","","","","","","","","","","","","","","",""
"2939965655","1","Approved","Y","","163014","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14001","","","","","","","","","","","","","","","","","","",""
"2939965716","1","Approved","N","","053110","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14039","","","","","","","","","","","","","","","","","","",""
"2939965773","1","Approved","Y","","570063","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14046","","","","","","","","","","","","","","","","","","",""
"0","3","Duplicate transaction REFID:3051333090","","","","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","14047","","","","","","","","","","","","","","","","","","",""
"2939965819","2","Pick up card - S","S","","      ","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","252","burbankpalm","creditcard","14099","","","","","","","","","","","","","","","","","","",""
"2939965861","1","Approved","N","","163810","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14129","","","","","","","","","","","","","","","","","","",""
"0","3","Duplicate transaction REFID:3051333093","","","","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","300","","creditcard","14146","","","","","","","","","","","","","","","","","","",""
"2939965654","1","Approved","Y","","03108C","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14147","","","","","","","","","","","","","","","","","","",""
"2939965699","1","Approved","0","","024806","15.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14155","","","","","","","","","","","","","","","","","","",""
"2939965753","1","Approved","N","","163712","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14199","","","","","","","","","","","","","","","","","","",""
"2939965790","1","Approved","Y","","536267","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14201","","","","","","","","","","","","","","","","","","",""
"2939965836","1","Approved","Z","","023378","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14214","","","","","","","","","","","","","","","","","","",""
"2939965879","1","Approved","Y","","79588B","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14218","","","","","","","","","","","","","","","","","","",""
"2939965651","1","Approved","Y","","031603","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14221","","","","","","","","","","","","","","","","","","",""
"2939965707","1","Approved","Y","","571205","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14227","","","","","","","","","","","","","","","","","","",""
"2939965747","1","Approved","Y","","053110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14260","","","","","","","","","","","","","","","","","","",""
"2939965794","1","Approved","N","","063110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14264","","","","","","","","","","","","","","","","","","",""
"2939965842","1","Approved","Z","","03251Z","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14272","","","","","","","","","","","","","","","","","","",""
"2939965883","1","Approved","N","","09713B","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14285","","","","","","","","","","","","","","","","","","",""
"2939965653","1","Approved","Y","","033110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14293","","","","","","","","","","","","","","","","","","",""
"2939965711","1","Approved","0","","031705","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14394","","","","","","","","","","","","","","","","","","",""
"2939965771","1","Approved","N","","826940","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14417","","","","","","","","","","","","","","","","","","",""
"2939965808","1","Approved","Y","","073137","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14428","","","","","","","","","","","","","","","","","","",""
"2939965854","1","Approved","Y","","083110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14431","","","","","","","","","","","","","","","","","","",""
"2939965901","1","Approved","Y","","163814","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14443","","","","","","","","","","","","","","","","","","",""
"2939965652","2","Insufficient funds","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","14457","","","","","","","","","","","","","","","","","","",""
"2939965703","1","Approved","Y","","031946","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14480","","","","","","","","","","","","","","","","","","",""
"2939965743","1","Approved","N","","073136","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14498","","","","","","","","","","","","","","","","","","",""
"2939965792","1","Approved","Z","","03253B","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14509","","","","","","","","","","","","","","","","","","",""
"2939965838","1","Approved","Y","","103618","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14511","","","","","","","","","","","","","","","","","","",""
"2939965887","1","Approved","Y","","083110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14514","","","","","","","","","","","","","","","","","","",""
"2939965649","1","Approved","Y","","163617","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14517","","","","","","","","","","","","","","","","","","",""
"2939965710","1","Approved","Y","","03145C","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14520","","","","","","","","","","","","","","","","","","",""
"2939965754","1","Approved","Y","","031273","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14563","","","","","","","","","","","","","","","","","","",""
"2939965785","1","Approved","Y","","338946","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14593","","","","","","","","","","","","","","","","","","",""
"2939965834","1","Approved","N","","031894","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14616","","","","","","","","","","","","","","","","","","",""
"2939965864","1","Approved","Y","","083110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14621","","","","","","","","","","","","","","","","","","",""
"2939965648","1","Approved","Y","","825291","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14625","","","","","","","","","","","","","","","","","","",""
"2939965728","1","Approved","Z","","03166Z","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14631","","","","","","","","","","","","","","","","","","",""
"2939965766","1","Approved","Y","","03183C","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14643","","","","","","","","","","","","","","","","","","",""
"2939965796","1","Approved","Y","","826036","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14646","","","","","","","","","","","","","","","","","","",""
"2939965840","2","Insufficient funds","N","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","14662","","","","","","","","","","","","","","","","","","",""
"2939965888","1","Approved","Y","","571710","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14703","","","","","","","","","","","","","","","","","","",""
"2939965650","1","Approved","Y","","113618","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14713","","","","","","","","","","","","","","","","","","",""
"2939965732","1","Approved","Y","","432083","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14720","","","","","","","","","","","","","","","","","","",""
"2939965783","1","Approved","Y","","063110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14746","","","","","","","","","","","","","","","","","","",""
"2939965828","1","Approved","N","","073110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14752","","","","","","","","","","","","","","","","","","",""
"2939965869","1","Approved","Y","","057454","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14763","","","","","","","","","","","","","","","","","","",""
"2939965907","1","Approved","A","","825375","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14764","","","","","","","","","","","","","","","","","","",""
"2939965647","1","Approved","N","","571190","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14778","","","","","","","","","","","","","","","","","","",""
"2939965701","1","Approved","Y","","075712","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14802","","","","","","","","","","","","","","","","","","",""
"2939965745","1","Approved","0","","053110","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14828","","","","","","","","","","","","","","","","","","",""
"2939965789","1","Approved","Y","","183728","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14841","","","","","","","","","","","","","","","","","","",""
"2939965832","2","Insufficient funds","0","","      ","10.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","202","burbankpalm","creditcard","14843","","","","","","","","","","","","","","","","","","",""
"2939965874","1","Approved","0","","915344","25.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sale","100","burbankpalm","creditcard","14846","","","","","","","","","","","","","","","","","","",""
